house ID,price,collected time,post code,address
{4C4EDFFF-F417-1854-E050-A8C063054F34},455000,27/02/2017 00:00,SE18 6GB,WEST CARRIAGE HOUSE  318  ROYAL CARRIAGE MEWS
{4C4EDFFF-F418-1854-E050-A8C063054F34},425000,10/03/2017 00:00,SW15 6HZ,"BELVEDERE COURT, 372 - 374  FLAT 76  UPPER RICHMOND ROAD"
{4C4EDFFF-F419-1854-E050-A8C063054F34},515000,16/03/2017 00:00,SW11 2AH,21A    COLOGNE ROAD
{4C4EDFFF-F41A-1854-E050-A8C063054F34},530000,28/02/2017 00:00,SE22 0QH,160  FLAT 1  UNDERHILL ROAD
{4C4EDFFF-F41C-1854-E050-A8C063054F34},220000,24/02/2017 00:00,SE6 2UF,99B    BROMLEY ROAD
{4C4EDFFF-F41D-1854-E050-A8C063054F34},650000,17/02/2017 00:00,SW12 9JA,105  TOP FLOOR FLAT  BYRNE ROAD
{4C4EDFFF-F420-1854-E050-A8C063054F34},325000,05/01/2017 00:00,SE23 2AR,"CITY WALK APARTMENTS, 31  60  PERRY VALE"
{4C4EDFFF-F421-1854-E050-A8C063054F34},385000,17/02/2017 00:00,SE13 6HL,58    GEORGE LANE
{4C4EDFFF-F805-1854-E050-A8C063054F34},2433542,31/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  512  CIRCUS ROAD WEST"
{4C4EDFFF-F806-1854-E050-A8C063054F34},716303,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  603  CIRCUS ROAD WEST"
{4C4EDFFF-F807-1854-E050-A8C063054F34},493500,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  502  CIRCUS ROAD WEST"
{4C4EDFFF-F808-1854-E050-A8C063054F34},600000,17/02/2017 00:00,SW18 1GU,"FRANCIS HOUSE, 25  2  ELTRINGHAM STREET"
{4C4EDFFF-F809-1854-E050-A8C063054F34},430000,24/01/2017 00:00,SE1 3JB,48A    MALTINGS PLACE
{4C4EDFFF-F80A-1854-E050-A8C063054F34},670000,20/01/2017 00:00,SW11 1AQ,"AVONVIEW APARTMENTS, 8  2  MONARCH SQUARE"
{4C4EDFFF-F80B-1854-E050-A8C063054F34},970000,25/01/2017 00:00,SW4 9BF,3 METROPOLITAN CRESCENT  FLAT 3  CRESCENT LANE
{4C4EDFFF-F80C-1854-E050-A8C063054F34},802000,06/02/2017 00:00,E16 2PF,44    STARBOARD WAY
{4C4EDFFF-F80D-1854-E050-A8C063054F34},1438900,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  402  CIRCUS ROAD WEST"
{4C4EDFFF-F80E-1854-E050-A8C063054F34},1543400,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  409  CIRCUS ROAD WEST"
{4C4EDFFF-F80F-1854-E050-A8C063054F34},490875,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  507  CIRCUS ROAD WEST"
{4C4EDFFF-F810-1854-E050-A8C063054F34},1836994,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  1102  CIRCUS ROAD WEST"
{4C4EDFFF-F811-1854-E050-A8C063054F34},2100000,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  1101  CIRCUS ROAD WEST"
{4C4EDFFF-F812-1854-E050-A8C063054F34},589000,12/01/2017 00:00,SE10 0TZ,"WYNDHAM APARTMENTS, 65  FLAT 84  RIVER GARDENS WALK"
{4C4EDFFF-F813-1854-E050-A8C063054F34},729393,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  803  CIRCUS ROAD WEST"
{4C4EDFFF-F815-1854-E050-A8C063054F34},470592,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  406  CIRCUS ROAD WEST"
{4C4EDFFF-F816-1854-E050-A8C063054F34},1832500,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  611  CIRCUS ROAD WEST"
{4C4EDFFF-F817-1854-E050-A8C063054F34},507036,02/02/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  807  CIRCUS ROAD WEST"
{4C4EDFFF-F818-1854-E050-A8C063054F34},352000,15/02/2017 00:00,SE6 2AT,145A    DAVENPORT ROAD
{4C4EDFFF-F819-1854-E050-A8C063054F34},444728,13/02/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  1005  CIRCUS ROAD WEST"
{4C4EDFFF-F81A-1854-E050-A8C063054F34},1532764,06/02/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  901  CIRCUS ROAD WEST"
{4C4EDFFF-F81B-1854-E050-A8C063054F34},425000,17/02/2017 00:00,SE22 9AN,41  FLAT 4  EAST DULWICH ROAD
{4C4EDFFF-F81C-1854-E050-A8C063054F34},1690864,07/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  502  CIRCUS ROAD WEST"
{4C4EDFFF-F81E-1854-E050-A8C063054F34},464692,08/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  304  CIRCUS ROAD WEST"
{4C4EDFFF-F81F-1854-E050-A8C063054F34},483000,10/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  508  CIRCUS ROAD WEST"
{47844C80-C43F-8986-E050-A8C063056488},185000,05/01/2017 00:00,SE25 6EE,COMMERCIAL BUILDINGS  5  HIGH STREET
{47844C80-C44D-8986-E050-A8C063056488},320000,23/01/2017 00:00,SW20 0PZ,14    PANMUIR ROAD
{4C4EDFFF-F821-1854-E050-A8C063054F34},380700,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  305  CIRCUS ROAD WEST"
{4C4EDFFF-F822-1854-E050-A8C063054F34},495840,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  608  CIRCUS ROAD WEST"
{4C4EDFFF-F823-1854-E050-A8C063054F34},1565600,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  703  CIRCUS ROAD WEST"
{4C4EDFFF-F824-1854-E050-A8C063054F34},806400,16/02/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  308  CIRCUS ROAD WEST"
{4C4EDFFF-F1F7-1854-E050-A8C063054F34},168500,24/03/2017 00:00,SE26 4NN,HOMEWALK HOUSE  FLAT 30  JEWS WALK
{4C4EDFFF-F1F9-1854-E050-A8C063054F34},1025000,02/03/2017 00:00,SW15 3LR,SELWYN HOUSE  FLAT 1  MANOR FIELDS
{4C4EDFFF-F1FA-1854-E050-A8C063054F34},315000,15/03/2017 00:00,SW18 5SL,20  FLAT 35  GRANVILLE ROAD
{4C4EDFFF-F1FB-1854-E050-A8C063054F34},645000,10/03/2017 00:00,SW14 8DL,43    ALEXANDRA ROAD
{4C4EDFFF-F1FC-1854-E050-A8C063054F34},645000,17/02/2017 00:00,SW11 3UF,TRADE TOWER  FLAT 9-4  CORAL ROW
{4C4EDFFF-F1FD-1854-E050-A8C063054F34},470000,24/02/2017 00:00,SE11 6NJ,"LAMBETH TOWERS, 80  FLAT 19  KENNINGTON ROAD"
{4C4EDFFF-F1FE-1854-E050-A8C063054F34},510000,17/03/2017 00:00,SW15 5RL,44    DOWDESWELL CLOSE
{4C4EDFFF-F1FF-1854-E050-A8C063054F34},630000,08/03/2017 00:00,SW2 5QS,53  FLAT 1  BALLATER ROAD
{4C4EDFFF-F200-1854-E050-A8C063054F34},362000,24/03/2017 00:00,SE18 4PS,SUTHERLAND HOUSE  FLAT 10  ROYAL HERBERT PAVILIONS
{4C4EDFFF-F201-1854-E050-A8C063054F34},135000,03/02/2017 00:00,SE8 4RX,7F    DEPTFORD CHURCH STREET
{4C4EDFFF-F203-1854-E050-A8C063054F34},520000,12/01/2017 00:00,SE16 7TG,"BALTIC QUAY, 1  FLAT 105  SWEDEN GATE"
{4C4EDFFF-F204-1854-E050-A8C063054F34},630000,24/02/2017 00:00,SE15 3XX,84A    KIRKWOOD ROAD
{4C4EDFFF-F205-1854-E050-A8C063054F34},533000,21/03/2017 00:00,SW17 0TP,68    ALSTON ROAD
{4C4EDFFF-F20C-1854-E050-A8C063054F34},525000,20/03/2017 00:00,SW14 8QR,321B    UPPER RICHMOND ROAD WEST
{4C4EDFFF-F20D-1854-E050-A8C063054F34},640000,24/03/2017 00:00,SE1 2BP,"THE COMMODORE BUILDING, 5  FLAT 12  WOLSELEY STREET"
{4C4EDFFF-F20E-1854-E050-A8C063054F34},425000,27/01/2017 00:00,SE9 5AY,HARVARD COURT  FLAT 13  GREENACRES
{4C4EDFFF-F210-1854-E050-A8C063054F34},370000,10/03/2017 00:00,SE17 1QS,EUGENE COTTER HOUSE  FLAT 4  BECKWAY STREET
{4C4EDFFF-F211-1854-E050-A8C063054F34},411000,17/02/2017 00:00,SW19 2BU,9    UNIVERSITY ROAD
{4C4EDFFF-F213-1854-E050-A8C063054F34},515000,10/03/2017 00:00,SE15 3SY,5    SANDLINGS CLOSE
{4C4EDFFF-F214-1854-E050-A8C063054F34},325000,28/02/2017 00:00,SW15 5RW,14    ROCKINGHAM CLOSE
{4C4EDFFF-F217-1854-E050-A8C063054F34},518110,03/03/2017 00:00,SW4 7NR,8    KEPLER ROAD
{4C4EDFFF-F422-1854-E050-A8C063054F34},480000,14/02/2017 00:00,SW15 5GD,18    BADER WAY
{4C4EDFFF-F423-1854-E050-A8C063054F34},795000,06/01/2017 00:00,SW4 9PU,52    CRESCENT LANE
{4C4EDFFF-F425-1854-E050-A8C063054F34},490000,06/01/2017 00:00,SE16 5ST,BLENHEIM COURT  FLAT 26  KING & QUEEN WHARF
{4C4EDFFF-F427-1854-E050-A8C063054F34},580000,22/02/2017 00:00,SW11 3GY,VICENTIA COURT  58  BRIDGES COURT ROAD
{4C4EDFFF-F428-1854-E050-A8C063054F34},730000,10/03/2017 00:00,SW11 3GZ,ALTURA TOWER  3  BRIDGES COURT ROAD
{4C4EDFFF-F429-1854-E050-A8C063054F34},726000,03/02/2017 00:00,SW11 3GZ,ALTURA TOWER  47  BRIDGES COURT ROAD
{4C4EDFFF-F42A-1854-E050-A8C063054F34},227500,07/02/2017 00:00,SW8 2FD,15  FLAT 930  ST GEORGE WHARF
{4C4EDFFF-F42B-1854-E050-A8C063054F34},103750,24/02/2017 00:00,SE18 6GG,EAST CARRIAGE HOUSE  302  ROYAL CARRIAGE MEWS
{4C4EDFFF-F42C-1854-E050-A8C063054F34},310000,27/01/2017 00:00,SE13 7FD,ADANA BUILDING  FLAT 703  CONINGTON ROAD
{4C4EDFFF-F42E-1854-E050-A8C063054F34},340000,06/03/2017 00:00,SE1 7UT,"PARK PLAZA WESTMINSTER BRIDGE, 200  ROOM 610  WESTMINSTER BRIDGE ROAD"
{4C4EDFFF-F42F-1854-E050-A8C063054F34},508000,16/03/2017 00:00,SE16 7AQ,MONTREAL HOUSE  151  SURREY QUAYS ROAD
{4C4EDFFF-F430-1854-E050-A8C063054F34},350000,16/03/2017 00:00,SE1 7UT,"PARK PLAZA WESTMINSTER BRIDGE, 200  ROOM 1117  WESTMINSTER BRIDGE ROAD"
{4C4EDFFF-F431-1854-E050-A8C063054F34},376000,10/03/2017 00:00,SE1 6EH,8  APARTMENT 2003  WALWORTH ROAD
{4C4EDFFF-F433-1854-E050-A8C063054F34},276000,16/02/2017 00:00,SE16 4BP,EYOT HOUSE  FLAT 74  SUN PASSAGE
{4C4EDFFF-F434-1854-E050-A8C063054F34},420000,17/03/2017 00:00,SE16 5HJ,17D    HOLYOAKE COURT
{4C4EDFFF-F436-1854-E050-A8C063054F34},614000,02/03/2017 00:00,SE5 0TQ,HAYES COURT  FLAT 29  CAMBERWELL NEW ROAD
{4C4EDFFF-F437-1854-E050-A8C063054F34},395000,24/02/2017 00:00,SE21 8ED,25A    MARTELL ROAD
{4C4EDFFF-F438-1854-E050-A8C063054F34},555000,24/03/2017 00:00,SW2 5EA,8    CLAPHAM PARK TERRACE
{4C4EDFFF-F439-1854-E050-A8C063054F34},475000,13/02/2017 00:00,SE8 3FD,THEATRO TOWER  APARTMENT 13  CREEK ROAD
{4C4EDFFF-F43C-1854-E050-A8C063054F34},630000,20/01/2017 00:00,SW8 4LN,311A    QUEENSTOWN ROAD
{4C4EDFFF-F43D-1854-E050-A8C063054F34},320000,27/01/2017 00:00,SE23 3HQ,"HORNIMAN GRANGE, 66  FLAT 15  LONDON ROAD"
{4C4EDFFF-F43E-1854-E050-A8C063054F34},120000,09/02/2017 00:00,SE18 6GG,EAST CARRIAGE HOUSE  114  ROYAL CARRIAGE MEWS
{4C4EDFFF-F43F-1854-E050-A8C063054F34},310000,24/02/2017 00:00,SE18 3EW,5B    WROTTESLEY ROAD
{4C4EDFFF-F440-1854-E050-A8C063054F34},205000,01/03/2017 00:00,SW9 0EF,99    LIBERTY STREET
{4C4EDFFF-F441-1854-E050-A8C063054F34},600123,22/03/2017 00:00,SW2 4QB,18  FLAT 5  MONTRELL ROAD
{4C4EDFFF-F443-1854-E050-A8C063054F34},440000,03/03/2017 00:00,SE19 1LP,MARLOWE COURT  FLAT 11  LYMER AVENUE
{4C4EDFFF-F444-1854-E050-A8C063054F34},525000,24/02/2017 00:00,SW15 3HF,43  FLAT C  HEATH RISE
{47844C80-C457-8986-E050-A8C063056488},590000,12/01/2017 00:00,SW20 8RW,25    STANTON ROAD
{49B78529-A607-7921-E050-A8C063056E8D},410000,31/01/2017 00:00,E8 3HN,170C    RICHMOND ROAD
{49B78529-A61F-7921-E050-A8C063056E8D},515000,27/01/2017 00:00,W5 2DE,PRIORY LODGE  11  CASTLEBAR ROAD
{49B78529-A621-7921-E050-A8C063056E8D},610000,17/02/2017 00:00,E8 3DY,FUSE BUILDING  FLAT 12  BEECHWOOD ROAD
{49B78529-A629-7921-E050-A8C063056E8D},512500,10/02/2017 00:00,NW6 6BF,"ALDERSIDE APARTMENTS, 35  29  SALUSBURY ROAD"
{49B78529-A68A-7921-E050-A8C063056E8D},427500,27/01/2017 00:00,E11 1BW,64A    FAIRLOP ROAD
{49B78529-A6A4-7921-E050-A8C063056E8D},460000,03/02/2017 00:00,W5 5PE,34  FLAT 4  WINDSOR ROAD
{49B78529-A6BF-7921-E050-A8C063056E8D},590000,06/01/2017 00:00,N2 0BY,MIRIAM COURT  FLAT 3  AYLMER ROAD
{49B78529-A6C7-7921-E050-A8C063056E8D},545000,20/02/2017 00:00,W4 4LG,BELGRAVE COURT  FLAT 8  WELLESLEY ROAD
{49B78529-A6D3-7921-E050-A8C063056E8D},430000,20/01/2017 00:00,E17 3PQ,18A    SALTERS ROAD
{49B78529-A6D9-7921-E050-A8C063056E8D},705000,13/01/2017 00:00,N1 3LF,143  UPPER MAISONETTE  SOUTHGATE ROAD
{49B78529-A700-7921-E050-A8C063056E8D},477000,27/01/2017 00:00,N4 2GJ,SKYLINE APARTMENTS  FLAT 34  DEVAN GROVE
{49B78529-A74F-7921-E050-A8C063056E8D},312000,23/01/2017 00:00,E4 9BY,54    AINSLIE WOOD ROAD
{49B78529-A770-7921-E050-A8C063056E8D},210000,23/01/2017 00:00,N22 7AS,91    EASTERN ROAD
{49B78529-A777-7921-E050-A8C063056E8D},400000,30/01/2017 00:00,N21 3LG,81B    WOODBERRY AVENUE
{49B78529-A7C6-7921-E050-A8C063056E8D},610000,17/02/2017 00:00,E8 3FQ,ZEST HOUSE  FLAT 18  BEECHWOOD ROAD
{49B78529-A821-7921-E050-A8C063056E8D},503000,03/01/2017 00:00,E14 7QB,"BIRKDALE HOUSE, 18  35  ST ANNES STREET"
{49B78529-A828-7921-E050-A8C063056E8D},1156000,06/01/2017 00:00,N4 2GL,SKYLINE APARTMENTS  FLAT 116  DEVAN GROVE
{4C4EDFFF-F825-1854-E050-A8C063054F34},1016640,16/02/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  605  CIRCUS ROAD WEST"
{4C4EDFFF-F826-1854-E050-A8C063054F34},1606080,16/02/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  606  CIRCUS ROAD WEST"
{4C4EDFFF-F827-1854-E050-A8C063054F34},1519680,16/02/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  607  CIRCUS ROAD WEST"
{4C4EDFFF-F828-1854-E050-A8C063054F34},1570560,16/02/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  910  CIRCUS ROAD WEST"
{4C4EDFFF-F829-1854-E050-A8C063054F34},980000,20/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  908  CIRCUS ROAD WEST"
{4C4EDFFF-F82A-1854-E050-A8C063054F34},462000,17/02/2017 00:00,SW16 1JA,59  FLAT 1  KINGSCOURT ROAD
{4C4EDFFF-F82B-1854-E050-A8C063054F34},536895,30/01/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  805  CIRCUS ROAD WEST"
{4C4EDFFF-F82C-1854-E050-A8C063054F34},414000,30/01/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  604  CIRCUS ROAD WEST"
{4C4EDFFF-F82D-1854-E050-A8C063054F34},542500,02/03/2017 00:00,SE10 0UA,"WYNDHAM APARTMENTS, 67  FLAT 164  RIVER GARDENS WALK"
{4C4EDFFF-F82F-1854-E050-A8C063054F34},510000,26/01/2017 00:00,SE1 5XQ,"HOWSON COURT, 525  FLAT 35  OLD KENT ROAD"
{4C4EDFFF-F830-1854-E050-A8C063054F34},900000,30/01/2017 00:00,SE16 7ER,"OSIER HOUSE, 14  FLAT 57  QUEBEC WAY"
{4C4EDFFF-F831-1854-E050-A8C063054F34},363057,09/01/2017 00:00,E16 1UP,1  APARTMENT 904  TIDAL BASIN ROAD
{4C4EDFFF-F832-1854-E050-A8C063054F34},498000,15/02/2017 00:00,SE5 0AT,"TRIANGLE COURT, 315  FLAT 21  CAMBERWELL NEW ROAD"
{4C4EDFFF-F834-1854-E050-A8C063054F34},600000,23/02/2017 00:00,SW18 1GU,"FRANCIS HOUSE, 25  28  ELTRINGHAM STREET"
{4C4EDFFF-F835-1854-E050-A8C063054F34},960000,27/01/2017 00:00,SE16 7ER,"OSIER HOUSE, 14  FLAT 63  QUEBEC WAY"
{4C4EDFFF-F836-1854-E050-A8C063054F34},595000,23/02/2017 00:00,SW18 1GU,"FRANCIS HOUSE, 25  22  ELTRINGHAM STREET"
{4C4EDFFF-F837-1854-E050-A8C063054F34},406250,20/02/2017 00:00,SE6 1TD,81A    BIRKHALL ROAD
{4C4EDFFF-F839-1854-E050-A8C063054F34},500000,02/02/2017 00:00,SE1 5XQ,"HOWSON COURT, 525  FLAT 27  OLD KENT ROAD"
{4C4EDFFF-F83A-1854-E050-A8C063054F34},503363,07/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  607  CIRCUS ROAD WEST"
{4C4EDFFF-F83B-1854-E050-A8C063054F34},487416,08/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  606  CIRCUS ROAD WEST"
{4C4EDFFF-F83C-1854-E050-A8C063054F34},571710,30/01/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  1303  CIRCUS ROAD WEST"
{4C4EDFFF-F83D-1854-E050-A8C063054F34},1483218,13/02/2017 00:00,SW11 8EJ,"SCOTT HOUSE, 23  1302  CIRCUS ROAD WEST"
{4C4EDFFF-F83E-1854-E050-A8C063054F34},423940,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  203  CIRCUS ROAD WEST"
{4C4EDFFF-F83F-1854-E050-A8C063054F34},820000,03/02/2017 00:00,SW12 9NU,55  FIRST FLOOR FLAT  HAZELBOURNE ROAD
{4C4EDFFF-F840-1854-E050-A8C063054F34},395082,09/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  404  CIRCUS ROAD WEST"
{4C4EDFFF-F843-1854-E050-A8C063054F34},545000,16/02/2017 00:00,SE1 5XQ,"HOWSON COURT, 525  FLAT 32  OLD KENT ROAD"
{4C4EDFFF-F844-1854-E050-A8C063054F34},1473074,10/02/2017 00:00,SW11 8EH,"SCOTT HOUSE, 23  301  CIRCUS ROAD WEST"
{4C4EDFFF-F845-1854-E050-A8C063054F34},514998,19/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  904  CIRCUS ROAD WEST"
{4C4EDFFF-F846-1854-E050-A8C063054F34},729950,16/02/2017 00:00,SW17 8BW,95    TOOTING BEC ROAD
{4C4EDFFF-F849-1854-E050-A8C063054F34},1531200,31/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  410  CIRCUS ROAD WEST"
{4C4EDFFF-F84A-1854-E050-A8C063054F34},2592960,31/01/2017 00:00,SW11 8EG,"BESSBOROUGH HOUSE, 28  301  CIRCUS ROAD WEST"
{4C4EDFFF-F218-1854-E050-A8C063054F34},550000,24/02/2017 00:00,SW16 2AY,4  FLAT 1  GLENELDON ROAD
{4C4EDFFF-F219-1854-E050-A8C063054F34},370000,08/03/2017 00:00,SW11 2AZ,5    JANSEN WALK
{4C4EDFFF-F21A-1854-E050-A8C063054F34},370000,08/03/2017 00:00,SE2 9HN,53    BLITHDALE ROAD
{4C4EDFFF-F21B-1854-E050-A8C063054F34},344000,03/02/2017 00:00,SW15 6JD,HARWOOD COURT  FLAT 18  UPPER RICHMOND ROAD
{4C4EDFFF-F21E-1854-E050-A8C063054F34},265000,07/03/2017 00:00,SE14 5UB,37    BEACON GATE
{4C4EDFFF-F21F-1854-E050-A8C063054F34},752000,08/03/2017 00:00,SW12 9ST,5    RAVENSTONE STREET
{4C4EDFFF-F220-1854-E050-A8C063054F34},1150000,10/02/2017 00:00,SE1 7GB,SOUTH BLOCK 1A  FLAT 27  BELVEDERE ROAD
{4C4EDFFF-F222-1854-E050-A8C063054F34},375000,28/02/2017 00:00,SW19 1PN,"BICKLEY COURT, 18  4  SOUTHEY ROAD"
{4C4EDFFF-F223-1854-E050-A8C063054F34},692000,03/03/2017 00:00,SW8 2XS,53    KILLYON ROAD
{4C4EDFFF-F225-1854-E050-A8C063054F34},360000,21/02/2017 00:00,SW18 2LG,SHORWELL HOUSE  FLAT 28  VERMONT ROAD
{4C4EDFFF-F228-1854-E050-A8C063054F34},400000,03/03/2017 00:00,SE6 1BW,162    KILLEARN ROAD
{4C4EDFFF-F229-1854-E050-A8C063054F34},695000,06/03/2017 00:00,SE1 3BD,"ALASKA BUILDINGS, 61  FLAT 735 BUILDING 730  GRANGE ROAD"
{4C4EDFFF-F22A-1854-E050-A8C063054F34},2215000,28/02/2017 00:00,SW19 4EW,17    RIDGWAY PLACE
{4C4EDFFF-F230-1854-E050-A8C063054F34},230000,06/02/2017 00:00,SE6 1NB,ROTHESAY COURT  FLAT 10  CUMBERLAND PLACE
{4C4EDFFF-F232-1854-E050-A8C063054F34},600000,10/03/2017 00:00,SE1 4UX,34    POTIER STREET
{4C4EDFFF-F233-1854-E050-A8C063054F34},304000,08/03/2017 00:00,SE16 3JH,"ARCHERS LODGE, 17  FLAT 7  CULLODEN CLOSE"
{4C4EDFFF-F234-1854-E050-A8C063054F34},380000,27/01/2017 00:00,SE3 8BS,37A    HERVEY ROAD
{4C4EDFFF-F236-1854-E050-A8C063054F34},310000,24/03/2017 00:00,SE23 3DT,47  FLAT 1  WOOD VALE
{4C4EDFFF-F239-1854-E050-A8C063054F34},220000,24/02/2017 00:00,SW17 9JT,INGLEMERE COURT  FLAT 2  LONDON ROAD
{4C4EDFFF-F23B-1854-E050-A8C063054F34},562500,09/03/2017 00:00,SE5 9LH,22  FLAT 1  FLODDEN ROAD
{4C4EDFFF-F23D-1854-E050-A8C063054F34},710000,01/03/2017 00:00,SW19 2EE,43    COURTNEY ROAD
{4C4EDFFF-F447-1854-E050-A8C063054F34},400000,03/03/2017 00:00,SE13 5AD,25C    GILMORE ROAD
{4C4EDFFF-F448-1854-E050-A8C063054F34},545000,28/02/2017 00:00,SW8 3RZ,100A    QUEENSTOWN ROAD
{4C4EDFFF-F44A-1854-E050-A8C063054F34},1560000,09/03/2017 00:00,SE1 9JF,"BLOCK B, 60  FLAT 401  HOLLAND STREET"
{4C4EDFFF-F44D-1854-E050-A8C063054F34},579000,02/03/2017 00:00,SE22 0AP,2A  1ST FLOOR FLAT  HENSLOWE ROAD
{4C4EDFFF-F44E-1854-E050-A8C063054F34},505000,15/03/2017 00:00,SW16 1QF,35A - 35B    RYDAL ROAD
{4C4EDFFF-F44F-1854-E050-A8C063054F34},395000,09/03/2017 00:00,SW9 0AF,"ZACHARY HOUSE, 6  FLAT 202  LETT ROAD"
{4C4EDFFF-F450-1854-E050-A8C063054F34},360000,17/02/2017 00:00,SW2 3SL,53  FLAT B  WAVERTREE ROAD
{4C4EDFFF-F451-1854-E050-A8C063054F34},435000,24/02/2017 00:00,SE13 6TJ,329A    HITHER GREEN LANE
{4C4EDFFF-F453-1854-E050-A8C063054F34},556500,17/03/2017 00:00,SW2 2AS,2  FLAT B  WIMBART ROAD
{4C4EDFFF-F455-1854-E050-A8C063054F34},477000,03/03/2017 00:00,SW2 5DE,86    GLANVILLE ROAD
{4C4EDFFF-F456-1854-E050-A8C063054F34},600000,23/02/2017 00:00,SE1 3FJ,1  FLAT 104  HAVEN WAY
{4C4EDFFF-F457-1854-E050-A8C063054F34},300000,27/02/2017 00:00,SW17 0NF,COPELAND HOUSE  FLAT 32  GARRATT LANE
{4C4EDFFF-F458-1854-E050-A8C063054F34},442500,24/03/2017 00:00,SE1 0GB,"PATRICK COURT, 92  FLAT 23  WEBBER STREET"
{4C4EDFFF-F459-1854-E050-A8C063054F34},325000,13/03/2017 00:00,SE3 7SX,1B    STRATHEDEN PARADE
{4C4EDFFF-F45A-1854-E050-A8C063054F34},625000,24/02/2017 00:00,E7 9HW,5    KNOX ROAD
{4C4EDFFF-F45B-1854-E050-A8C063054F34},570500,10/02/2017 00:00,SW18 2RS,162    ST ANNS HILL
{4C4EDFFF-F45C-1854-E050-A8C063054F34},251000,31/01/2017 00:00,E6 1BE,196  FLAT  KATHERINE ROAD
{4C4EDFFF-F45D-1854-E050-A8C063054F34},565000,10/03/2017 00:00,SW11 4DU,70  FLAT B  WARRINER GARDENS
{4C4EDFFF-F45E-1854-E050-A8C063054F34},137500,03/03/2017 00:00,SE10 0FF,"SIR FRANCIS DRAKE COURT, 43 - 45  FLAT 51  BANNING STREET"
{4C4EDFFF-F460-1854-E050-A8C063054F34},652500,03/02/2017 00:00,SE4 1LS,72  FLAT A  WICKHAM ROAD
{4C4EDFFF-F461-1854-E050-A8C063054F34},325000,10/03/2017 00:00,SE2 0RH,115A    BASTION ROAD
{4C4EDFFF-F462-1854-E050-A8C063054F34},166250,28/02/2017 00:00,SW15 5EY,"APSLEY HOUSE, 2  FLAT 59  HOLFORD WAY"
{4C4EDFFE-FA44-1854-E050-A8C063054F34},675000,02/03/2017 00:00,W6 8HE,96    CLAXTON GROVE
{4C4EDFFE-FA45-1854-E050-A8C063054F34},2000000,17/02/2017 00:00,SW3 2DF,21 - 23  FLAT 5  EGERTON GARDENS
{4C4EDFFE-FA49-1854-E050-A8C063054F34},945000,01/03/2017 00:00,SW3 4JR,13  FLAT 2  TITE STREET
{4C4EDFFE-FA4A-1854-E050-A8C063054F34},355000,06/03/2017 00:00,W14 9AD,WEST KENSINGTON COURT  FLAT 114  EDITH VILLAS
{4C4EDFFE-FA4B-1854-E050-A8C063054F34},420000,27/02/2017 00:00,SW10 0DW,APOLLO HOUSE  FLAT 42  CREMORNE ESTATE
{4C4EDFFE-FA4C-1854-E050-A8C063054F34},556000,07/02/2017 00:00,W14 0HH,200B    BLYTHE ROAD
{4C4EDFFE-FA4D-1854-E050-A8C063054F34},1150000,06/03/2017 00:00,SW7 5LP,115B  FLAT 6  QUEEN'S GATE
